subject,modeldate,party,approve_estimate,disapprove_estimate,timestamp
Trump,2020-11-07,all,39.308986,56.665657,2020-13-07 16:35
Trump,2020-11-07,D,10.019695,88.451031,2020-13-07 16:35
Trump,2020-11-07,I,34.495107,59.546808,2020-13-07 16:35
Trump,2020-11-07,R,80.901185,16.761662,2020-13-07 16:35
Trump,2020-10-07,D,10.019695,88.451031,2020-10-07 10:15
Trump,2020-10-07,I,34.495107,59.546808,2020-10-07 10:15
Trump,2020-10-07,R,80.901185,16.761662,2020-10-07 10:15
Trump,2020-10-07,all,39.308986,56.665657,2020-10-07 10:15
Trump,2020-09-07,R,81.116988,16.418179,2020-10-07 00:25
Trump,2020-09-07,D,10.127155,88.181467,2020-10-07 00:25
Trump,2020-09-07,I,35.078377,58.765651,2020-10-07 00:25
Trump,2020-09-07,all,39.480172,56.348829,2020-10-07 00:25
Trump,2020-08-07,D,10.127155,88.181467,2020-08-07 17:05
Trump,2020-08-07,I,35.078377,58.765651,2020-08-07 17:05
Trump,2020-08-07,R,81.116988,16.418179,2020-08-07 17:05
Trump,2020-08-07,all,39.480172,56.348829,2020-08-07 17:05
Trump,2020-07-07,D,10.012664,88.243548,2020-07-07 20:15
Trump,2020-07-07,I,35.438073,58.583647,2020-07-07 20:15
Trump,2020-07-07,R,81.398332,16.188286,2020-07-07 20:15
Trump,2020-07-07,all,39.54939,56.281607,2020-07-07 20:15
Trump,2020-06-07,I,35.319346,58.774628,2020-07-07 06:50
Trump,2020-06-07,R,81.361182,16.191762,2020-07-07 06:50
Trump,2020-06-07,all,39.532807,56.300803,2020-07-07 06:50
Trump,2020-06-07,D,10.136988,88.091484,2020-07-07 06:50
Trump,2020-05-07,R,81.361182,16.191762,2020-07-07 06:50
Trump,2020-05-07,all,39.532807,56.300803,2020-07-07 06:50
Trump,2020-05-07,I,35.319346,58.774628,2020-07-07 06:50
Trump,2020-05-07,D,10.136988,88.091484,2020-07-07 06:50
Trump,2020-04-07,D,10.37868,87.807223,2020-07-07 06:50
Trump,2020-04-07,all,39.533817,56.287416,2020-07-07 06:50
Trump,2020-04-07,I,35.729711,58.231368,2020-07-07 06:50
Trump,2020-04-07,R,81.194657,16.266756,2020-07-07 06:50
Trump,2020-03-07,all,39.533817,56.287416,2020-07-07 06:50
Trump,2020-03-07,D,10.37868,87.807223,2020-07-07 06:50
Trump,2020-03-07,I,35.729711,58.231368,2020-07-07 06:50
Trump,2020-03-07,R,81.194657,16.266756,2020-07-07 06:50
Trump,2020-02-07,D,10.37868,87.807223,2020-02-07 17:35
Trump,2020-02-07,I,35.729711,58.231368,2020-02-07 17:35
Trump,2020-02-07,R,81.194657,16.266756,2020-02-07 17:35
Trump,2020-02-07,all,39.533817,56.287416,2020-02-07 17:35
Trump,2020-01-07,D,10.37868,87.807223,2020-01-07 20:20
Trump,2020-01-07,I,35.729711,58.231368,2020-01-07 20:20
Trump,2020-01-07,R,81.194657,16.266756,2020-01-07 20:20
Trump,2020-01-07,all,39.533817,56.287416,2020-01-07 20:20
Trump,2020-30-06,D,10.640999,87.627581,2020-30-06 21:15
Trump,2020-30-06,I,36.439242,58.431961,2020-30-06 21:15
Trump,2020-30-06,R,82.537286,15.221009,2020-30-06 21:15
Trump,2020-30-06,all,40.808266,55.84097,2020-30-06 21:15
Trump,2020-29-06,D,10.768972,87.362001,2020-29-06 18:35
Trump,2020-29-06,I,36.079997,58.883005,2020-29-06 18:35
Trump,2020-29-06,R,82.715537,15.135425,2020-29-06 18:35
Trump,2020-29-06,all,40.777488,55.868535,2020-29-06 18:35
Trump,2020-28-06,all,40.854762,55.761541,2020-28-06 10:40
Trump,2020-28-06,R,82.727446,15.073812,2020-28-06 10:40
Trump,2020-28-06,I,36.183669,58.628144,2020-28-06 10:40
Trump,2020-28-06,D,10.871755,87.231532,2020-28-06 10:40
Trump,2020-27-06,R,82.727446,15.073812,2020-28-06 10:40
Trump,2020-27-06,D,10.871755,87.231532,2020-28-06 10:40
Trump,2020-27-06,all,40.854762,55.761541,2020-28-06 10:40
Trump,2020-27-06,I,36.183669,58.628144,2020-28-06 10:40
Trump,2020-26-06,D,10.917908,86.998493,2020-26-06 19:05
Trump,2020-26-06,I,35.872985,58.348656,2020-26-06 19:05
Trump,2020-26-06,R,82.709994,14.914276,2020-26-06 19:05
Trump,2020-26-06,all,40.8142,55.568218,2020-26-06 19:05
Trump,2020-25-06,D,10.344439,87.619847,2020-25-06 00:25
Trump,2020-25-06,I,35.862193,58.039736,2020-25-06 00:25
Trump,2020-25-06,R,82.617486,14.991571,2020-25-06 00:25
Trump,2020-25-06,all,40.852547,55.496648,2020-25-06 00:25
Trump,2020-24-06,D,10.307866,87.61691,2020-24-06 10:55
Trump,2020-24-06,I,36.056723,57.789416,2020-24-06 10:55
Trump,2020-24-06,R,82.625695,15.006046,2020-24-06 10:55
Trump,2020-24-06,all,40.852547,55.496648,2020-24-06 10:55
Trump,2020-23-06,D,10.614201,87.540518,2020-23-06 19:30
Trump,2020-23-06,I,37.34431,56.541004,2020-23-06 19:30
Trump,2020-23-06,R,82.728493,14.938377,2020-23-06 19:30
Trump,2020-23-06,all,41.362587,55.180261,2020-23-06 19:30
Trump,2020-22-06,D,10.677812,87.484783,2020-22-06 19:15
Trump,2020-22-06,I,37.70513,56.680646,2020-22-06 19:15
Trump,2020-22-06,R,82.869315,14.811589,2020-22-06 19:15
Trump,2020-22-06,all,41.417461,55.153723,2020-22-06 19:15
Trump,2020-21-06,R,83.31943,14.376004,2020-21-06 08:05
Trump,2020-21-06,I,37.407182,56.856535,2020-21-06 08:05
Trump,2020-21-06,D,10.897349,87.242625,2020-21-06 08:05
Trump,2020-21-06,all,41.755327,54.776417,2020-21-06 08:05
Trump,2020-20-06,D,10.897349,87.242625,2020-21-06 08:05
Trump,2020-20-06,I,37.407182,56.856535,2020-21-06 08:05
Trump,2020-20-06,R,83.31943,14.376004,2020-21-06 08:05
Trump,2020-20-06,all,41.755327,54.776417,2020-21-06 08:05
Trump,2020-19-06,D,10.897349,87.242625,2020-19-06 18:10
Trump,2020-19-06,I,37.407182,56.856535,2020-19-06 18:10
Trump,2020-19-06,R,83.31943,14.376004,2020-19-06 18:10
Trump,2020-19-06,all,41.75394,54.734831,2020-19-06 18:10
Trump,2020-18-06,D,10.98744,87.053059,2020-18-06 15:40
Trump,2020-18-06,I,37.673628,56.547824,2020-18-06 15:40
Trump,2020-18-06,R,83.23007,14.407037,2020-18-06 15:40
Trump,2020-18-06,all,41.620447,54.675136,2020-18-06 15:40
Trump,2020-17-06,D,11.471653,86.58394,2020-17-06 10:10
Trump,2020-17-06,I,37.084461,57.220376,2020-17-06 10:10
Trump,2020-17-06,R,82.861182,14.838684,2020-17-06 10:10
Trump,2020-17-06,all,41.806656,54.229197,2020-17-06 10:10
Trump,2020-16-06,D,11.695767,86.39805,2020-16-06 19:45
Trump,2020-16-06,I,36.978844,57.653111,2020-16-06 19:45
Trump,2020-16-06,R,82.955116,14.872015,2020-16-06 19:45
Trump,2020-16-06,all,41.964333,54.14946,2020-16-06 19:45
Trump,2020-15-06,D,11.60855,86.487387,2020-15-06 17:00
Trump,2020-15-06,I,37.169531,57.831294,2020-15-06 17:00
Trump,2020-15-06,R,83.058151,14.903302,2020-15-06 17:00
Trump,2020-15-06,all,42.013452,54.119042,2020-15-06 17:00
Trump,2020-14-06,D,11.439433,86.75611,2020-15-06 11:10
Trump,2020-14-06,R,83.243122,14.748514,2020-15-06 11:10
Trump,2020-14-06,all,42.067227,54.090098,2020-15-06 11:10
Trump,2020-14-06,I,37.148137,57.938201,2020-15-06 11:10
Trump,2020-13-06,D,11.439433,86.75611,2020-15-06 11:10
Trump,2020-13-06,all,42.067227,54.090098,2020-15-06 11:10
Trump,2020-13-06,I,37.148137,57.938201,2020-15-06 11:10
Trump,2020-13-06,R,83.243122,14.748514,2020-15-06 11:10
Trump,2020-12-06,D,11.439433,86.75611,2020-12-06 18:00
Trump,2020-12-06,I,37.148137,57.938201,2020-12-06 18:00
Trump,2020-12-06,R,83.243122,14.748514,2020-12-06 18:00
Trump,2020-12-06,all,42.067227,54.090098,2020-12-06 18:00
Trump,2020-11-06,D,10.935194,87.321445,2020-11-06 18:40
Trump,2020-11-06,I,36.921523,58.125815,2020-11-06 18:40
Trump,2020-11-06,R,83.328433,14.583945,2020-11-06 18:40
Trump,2020-11-06,all,41.968256,54.187301,2020-11-06 18:40
Trump,2020-10-06,D,10.684583,87.605459,2020-10-06 17:25
Trump,2020-10-06,I,37.109034,57.944523,2020-10-06 17:25
Trump,2020-10-06,R,83.699686,14.211359,2020-10-06 17:25
Trump,2020-10-06,all,42.180721,54.121064,2020-10-06 17:25
Trump,2020-09-06,D,11.325142,86.793822,2020-09-06 21:15
Trump,2020-09-06,I,37.21568,57.614276,2020-09-06 21:15
Trump,2020-09-06,R,83.719991,13.918457,2020-09-06 21:15
Trump,2020-09-06,all,42.489298,53.647416,2020-09-06 21:15
Trump,2020-08-06,D,11.325142,86.793822,2020-08-06 17:05
Trump,2020-08-06,I,37.21568,57.614276,2020-08-06 17:05
Trump,2020-08-06,R,83.719991,13.918457,2020-08-06 17:05
Trump,2020-08-06,all,42.499124,53.651902,2020-08-06 17:05
Trump,2020-07-06,D,11.547949,86.469284,2020-07-06 09:05
Trump,2020-07-06,I,37.836927,57.094041,2020-07-06 09:05
Trump,2020-07-06,all,42.73964,53.42655,2020-07-06 09:05
Trump,2020-07-06,R,83.889584,13.736745,2020-07-06 09:05
Trump,2020-06-06,R,83.889584,13.736745,2020-07-06 09:05
Trump,2020-06-06,I,37.836927,57.094041,2020-07-06 09:05
Trump,2020-06-06,D,11.547949,86.469284,2020-07-06 09:05
Trump,2020-06-06,all,42.73964,53.42655,2020-07-06 09:05
Trump,2020-05-06,D,11.547949,86.469284,2020-05-06 16:35
Trump,2020-05-06,I,37.836927,57.094041,2020-05-06 16:35
Trump,2020-05-06,R,83.889584,13.736745,2020-05-06 16:35
Trump,2020-05-06,all,42.727684,53.323802,2020-05-06 16:35
Trump,2020-04-06,D,11.922104,86.058503,2020-04-06 19:25
Trump,2020-04-06,I,37.825262,56.922889,2020-04-06 19:25
Trump,2020-04-06,R,83.870631,13.730071,2020-04-06 19:25
Trump,2020-04-06,all,42.771516,53.238346,2020-04-06 19:25
Trump,2020-03-06,D,12.362414,85.587667,2020-03-06 17:30
Trump,2020-03-06,I,38.167301,56.372599,2020-03-06 17:30
Trump,2020-03-06,R,83.580929,14.24761,2020-03-06 17:30
Trump,2020-03-06,all,43.3936,53.36457,2020-03-06 17:30
Trump,2020-02-06,D,12.298855,85.728319,2020-02-06 15:55
Trump,2020-02-06,I,38.999416,56.226158,2020-02-06 15:55
Trump,2020-02-06,R,83.701639,14.253658,2020-02-06 15:55
Trump,2020-02-06,all,43.516515,53.436884,2020-02-06 15:55
Trump,2020-01-06,D,12.389411,85.285513,2020-01-06 18:20
Trump,2020-01-06,I,38.289306,56.081811,2020-01-06 18:20
Trump,2020-01-06,R,83.028698,14.650108,2020-01-06 18:20
Trump,2020-01-06,all,42.995781,53.477337,2020-01-06 18:20
Trump,2020-31-05,D,12.284578,85.289202,2020-31-05 16:45
Trump,2020-31-05,I,38.425793,55.7684,2020-31-05 16:45
Trump,2020-31-05,R,83.027069,14.580204,2020-31-05 16:45
Trump,2020-31-05,all,42.985539,53.441998,2020-31-05 16:45
Trump,2020-30-05,D,12.23432,85.162886,2020-30-05 19:15
Trump,2020-30-05,I,38.501774,55.265177,2020-30-05 19:15
Trump,2020-30-05,R,82.385259,15.163867,2020-30-05 19:15
Trump,2020-30-05,all,42.650358,53.540151,2020-30-05 19:15
Trump,2020-29-05,D,12.250141,85.262971,2020-29-05 19:15
Trump,2020-29-05,I,38.501774,55.265177,2020-29-05 19:15
Trump,2020-29-05,R,82.317543,15.227922,2020-29-05 19:15
Trump,2020-29-05,all,42.650358,53.540151,2020-29-05 19:15
Trump,2020-28-05,D,12.250141,85.262971,2020-28-05 16:15
Trump,2020-28-05,I,38.501774,55.265177,2020-28-05 16:15
Trump,2020-28-05,R,82.317543,15.227922,2020-28-05 16:15
Trump,2020-28-05,all,42.651242,53.60148,2020-28-05 16:15
Trump,2020-27-05,D,12.225327,85.261575,2020-27-05 18:55
Trump,2020-27-05,I,38.556735,55.133303,2020-27-05 18:55
Trump,2020-27-05,R,82.350324,15.166466,2020-27-05 18:55
Trump,2020-27-05,all,42.663299,53.576387,2020-27-05 18:55
Trump,2020-26-05,D,12.251818,85.180495,2020-26-05 22:25
Trump,2020-26-05,I,38.625362,55.576286,2020-26-05 22:25
Trump,2020-26-05,R,82.211367,15.23573,2020-26-05 22:25
Trump,2020-26-05,all,42.554033,53.781843,2020-26-05 22:25
Trump,2020-25-05,I,39.079447,55.201178,2020-26-05 07:30
Trump,2020-25-05,D,12.343899,84.915672,2020-26-05 07:30
Trump,2020-25-05,all,42.665227,53.658117,2020-26-05 07:30
Trump,2020-25-05,R,82.283241,15.115515,2020-26-05 07:30
Trump,2020-24-05,D,12.343899,84.915672,2020-26-05 07:30
Trump,2020-24-05,all,42.665227,53.658117,2020-26-05 07:30
Trump,2020-24-05,I,39.079447,55.201178,2020-26-05 07:30
Trump,2020-24-05,R,82.283241,15.115515,2020-26-05 07:30
Trump,2020-23-05,all,42.665227,53.658117,2020-26-05 07:30
Trump,2020-23-05,D,12.343899,84.915672,2020-26-05 07:30
Trump,2020-23-05,R,82.283241,15.115515,2020-26-05 07:30
Trump,2020-23-05,I,39.079447,55.201178,2020-26-05 07:30
Trump,2020-22-05,D,12.343899,84.915672,2020-22-05 19:35
Trump,2020-22-05,I,39.079447,55.201178,2020-22-05 19:35
Trump,2020-22-05,R,82.283241,15.115515,2020-22-05 19:35
Trump,2020-22-05,all,42.665227,53.658117,2020-22-05 19:35
Trump,2020-21-05,D,12.369357,84.675068,2020-21-05 18:15
Trump,2020-21-05,I,38.947235,54.820304,2020-21-05 18:15
Trump,2020-21-05,R,82.046983,15.211271,2020-21-05 18:15
Trump,2020-21-05,all,42.681237,53.465635,2020-21-05 18:15
Trump,2020-20-05,D,13.098953,84.198603,2020-20-05 18:15
Trump,2020-20-05,I,39.13014,54.671292,2020-20-05 18:15
Trump,2020-20-05,R,82.372027,15.245505,2020-20-05 18:15
Trump,2020-20-05,all,43.12271,52.89972,2020-20-05 18:15
Trump,2020-19-05,D,13.29875,84.032064,2020-19-05 23:55
Trump,2020-19-05,I,39.56299,54.781737,2020-19-05 23:55
Trump,2020-19-05,R,82.426901,15.104326,2020-19-05 23:55
Trump,2020-19-05,all,43.340375,52.730664,2020-19-05 23:55
Trump,2020-18-05,D,13.660767,83.499394,2020-18-05 16:35
Trump,2020-18-05,I,39.84285,54.212544,2020-18-05 16:35
Trump,2020-18-05,R,82.379433,14.996934,2020-18-05 16:35
Trump,2020-18-05,all,43.428358,52.405606,2020-18-05 16:35
Trump,2020-17-05,D,12.895955,84.251982,2020-17-05 12:20
Trump,2020-17-05,I,39.790115,53.971974,2020-17-05 12:20
Trump,2020-17-05,R,82.649938,14.536386,2020-17-05 12:20
Trump,2020-17-05,all,43.274183,52.476902,2020-17-05 12:20
Trump,2020-16-05,D,12.895955,84.251982,2020-16-05 08:05
Trump,2020-16-05,I,39.790115,53.971974,2020-16-05 08:05
Trump,2020-16-05,R,82.649938,14.536386,2020-16-05 08:05
Trump,2020-16-05,all,43.274183,52.476902,2020-16-05 08:05
Trump,2020-15-05,D,12.931233,84.185455,2020-15-05 15:05
Trump,2020-15-05,I,39.551302,54.15978,2020-15-05 15:05
Trump,2020-15-05,R,82.644783,14.526708,2020-15-05 15:05
Trump,2020-15-05,all,43.267335,52.462197,2020-15-05 15:05
Trump,2020-14-05,D,12.824515,84.432477,2020-14-05 18:00
Trump,2020-14-05,I,39.629444,54.242005,2020-14-05 18:00
Trump,2020-14-05,R,82.835578,14.342848,2020-14-05 18:00
Trump,2020-14-05,all,43.297135,52.460737,2020-14-05 18:00
Trump,2020-13-05,D,12.876474,84.240508,2020-13-05 17:10
Trump,2020-13-05,I,39.486338,53.774355,2020-13-05 17:10
Trump,2020-13-05,R,82.736982,14.22691,2020-13-05 17:10
Trump,2020-13-05,all,43.294819,52.285751,2020-13-05 17:10
Trump,2020-12-05,D,12.626437,84.346493,2020-12-05 23:05
Trump,2020-12-05,I,39.157212,54.345426,2020-12-05 23:05
Trump,2020-12-05,R,82.796027,13.977834,2020-12-05 23:05
Trump,2020-12-05,all,43.166117,52.14613,2020-12-05 23:05
Trump,2020-11-05,D,13.22548,83.88995,2020-11-05 14:35
Trump,2020-11-05,I,39.035502,54.033299,2020-11-05 14:35
Trump,2020-11-05,R,83.51908,13.757296,2020-11-05 14:35
Trump,2020-11-05,all,43.538951,51.176962,2020-11-05 14:35
Trump,2020-10-05,D,13.25534,83.82493,2020-11-05 11:05
Trump,2020-10-05,I,38.993786,53.97764,2020-11-05 11:05
Trump,2020-10-05,R,83.553394,13.692882,2020-11-05 11:05
Trump,2020-10-05,all,43.547814,51.139951,2020-11-05 11:05
Trump,2020-09-05,D,13.25534,83.82493,2020-09-05 07:40
Trump,2020-09-05,I,38.993786,53.97764,2020-09-05 07:40
Trump,2020-09-05,R,83.553394,13.692882,2020-09-05 07:40
Trump,2020-09-05,all,43.547814,51.139951,2020-09-05 07:40
Trump,2020-08-05,D,13.217022,83.836094,2020-08-05 16:10
Trump,2020-08-05,I,39.043703,53.973191,2020-08-05 16:10
Trump,2020-08-05,R,83.461999,13.77345,2020-08-05 16:10
Trump,2020-08-05,all,43.515639,51.162726,2020-08-05 16:10
Trump,2020-07-05,D,13.41955,83.563279,2020-07-05 18:50
Trump,2020-07-05,I,39.085562,53.7043,2020-07-05 18:50
Trump,2020-07-05,R,83.317097,13.811324,2020-07-05 18:50
Trump,2020-07-05,all,43.527391,51.08373,2020-07-05 18:50
Trump,2020-06-05,D,13.494711,83.451647,2020-06-05 19:45
Trump,2020-06-05,I,39.103369,53.550822,2020-06-05 19:45
Trump,2020-06-05,R,83.382022,13.68619,2020-06-05 19:45
Trump,2020-06-05,all,43.655603,50.894868,2020-06-05 19:45
Trump,2020-05-05,D,13.767491,83.191241,2020-05-05 19:20
Trump,2020-05-05,I,39.690687,53.851262,2020-05-05 19:20
Trump,2020-05-05,R,83.822019,13.635373,2020-05-05 19:20
Trump,2020-05-05,all,43.748737,50.870262,2020-05-05 19:20
Trump,2020-04-05,D,14.218242,82.6836,2020-04-05 15:10
Trump,2020-04-05,I,40.349479,52.857029,2020-04-05 15:10
Trump,2020-04-05,R,84.37774,13.050827,2020-04-05 15:10
Trump,2020-04-05,all,44.332652,50.108971,2020-04-05 15:10
Trump,2020-03-05,D,14.099539,82.759887,2020-03-05 15:40
Trump,2020-03-05,I,40.514693,52.586407,2020-03-05 15:40
Trump,2020-03-05,R,84.402988,12.990336,2020-03-05 15:40
Trump,2020-03-05,all,44.339897,50.083323,2020-03-05 15:40
Trump,2020-02-05,D,14.704841,82.005949,2020-02-05 07:00
Trump,2020-02-05,I,40.702167,52.036788,2020-02-05 07:00
Trump,2020-02-05,R,84.335473,12.942272,2020-02-05 07:00
Trump,2020-02-05,all,44.409654,49.963317,2020-02-05 07:00
Trump,2020-01-05,D,14.885181,81.810927,2020-01-05 19:00
Trump,2020-01-05,I,40.543393,52.047182,2020-01-05 19:00
Trump,2020-01-05,R,84.436809,12.832509,2020-01-05 19:00
Trump,2020-01-05,all,44.394752,49.970502,2020-01-05 19:00
Trump,2020-30-04,D,15.053674,81.53073,2020-30-04 15:45
Trump,2020-30-04,I,40.636049,51.765014,2020-30-04 15:45
Trump,2020-30-04,R,84.445038,12.766416,2020-30-04 15:45
Trump,2020-30-04,all,44.38236,49.838213,2020-30-04 15:45
Trump,2020-29-04,D,15.165153,82.250193,2020-29-04 17:30
Trump,2020-29-04,I,40.819824,52.640807,2020-29-04 17:30
Trump,2020-29-04,R,84.25493,13.385338,2020-29-04 17:30
Trump,2020-29-04,all,44.840951,51.23337,2020-29-04 17:30
Trump,2020-28-04,D,15.355768,82.011378,2020-28-04 23:00
Trump,2020-28-04,I,41.226248,51.978261,2020-28-04 23:00
Trump,2020-28-04,R,84.104827,13.456611,2020-28-04 23:00
Trump,2020-28-04,all,45.027199,50.773073,2020-28-04 23:00
Trump,2020-27-04,D,15.87994,81.471039,2020-27-04 17:45
Trump,2020-27-04,I,42.361552,51.298262,2020-27-04 17:45
Trump,2020-27-04,R,84.416976,13.512887,2020-27-04 17:45
Trump,2020-27-04,all,45.787883,50.18898,2020-27-04 17:45
Trump,2020-26-04,D,15.754661,81.509713,2020-27-04 08:05
Trump,2020-26-04,R,84.485155,13.194751,2020-27-04 08:05
Trump,2020-26-04,all,45.872841,50.066345,2020-27-04 08:05
Trump,2020-26-04,I,42.493643,50.603156,2020-27-04 08:05
Trump,2020-25-04,D,15.459087,81.789385,2020-25-04 07:55
Trump,2020-25-04,I,42.61594,50.637171,2020-25-04 07:55
Trump,2020-25-04,R,84.48017,13.014901,2020-25-04 07:55
Trump,2020-25-04,all,45.738811,50.118182,2020-25-04 07:55
Trump,2020-24-04,D,15.481662,81.795911,2020-24-04 14:10
Trump,2020-24-04,I,42.640241,50.553328,2020-24-04 14:10
Trump,2020-24-04,R,84.483638,13.018056,2020-24-04 14:10
Trump,2020-24-04,all,45.734035,50.126516,2020-24-04 14:10
Trump,2020-23-04,D,15.471856,81.767101,2020-23-04 15:25
Trump,2020-23-04,I,42.628968,50.525937,2020-23-04 15:25
Trump,2020-23-04,R,84.548679,12.95986,2020-23-04 15:25
Trump,2020-23-04,all,45.912931,50.384815,2020-23-04 15:25
Trump,2020-22-04,D,15.903472,81.424771,2020-22-04 15:55
Trump,2020-22-04,I,42.802747,50.437464,2020-22-04 15:55
Trump,2020-22-04,R,85.163988,12.645017,2020-22-04 15:55
Trump,2020-22-04,all,46.053745,50.131403,2020-22-04 15:55
Trump,2020-21-04,D,16.533445,80.84239,2020-21-04 21:40
Trump,2020-21-04,I,42.863928,50.260858,2020-21-04 21:40
Trump,2020-21-04,R,85.390417,12.412588,2020-21-04 21:40
Trump,2020-21-04,all,46.435612,49.610024,2020-21-04 21:40
Trump,2020-20-04,D,16.867472,81.069713,2020-20-04 19:15
Trump,2020-20-04,I,43.100956,50.232875,2020-20-04 19:15
Trump,2020-20-04,R,86.245069,11.854432,2020-20-04 19:15
Trump,2020-20-04,all,47.275416,49.114244,2020-20-04 19:15
Trump,2020-19-04,D,16.861909,81.017887,2020-19-04 09:05
Trump,2020-19-04,I,43.140919,50.460086,2020-19-04 09:05
Trump,2020-19-04,R,86.439355,11.732316,2020-19-04 09:05
Trump,2020-19-04,all,47.25824,49.082732,2020-19-04 09:05
Trump,2020-18-04,D,16.861909,81.017887,2020-18-04 17:35
Trump,2020-18-04,I,43.140919,50.460086,2020-18-04 17:35
Trump,2020-18-04,R,86.439355,11.732316,2020-18-04 17:35
Trump,2020-18-04,all,47.539418,48.825956,2020-18-04 17:35
Trump,2020-17-04,D,16.719366,81.120212,2020-17-04 14:30
Trump,2020-17-04,I,42.829206,50.781664,2020-17-04 14:30
Trump,2020-17-04,R,86.177389,12.003525,2020-17-04 14:30
Trump,2020-17-04,all,47.388255,48.990832,2020-17-04 14:30
Trump,2020-16-04,D,17.120665,80.683463,2020-16-04 17:45
Trump,2020-16-04,I,43.170702,50.45786,2020-16-04 17:45
Trump,2020-16-04,R,86.184336,11.928543,2020-16-04 17:45
Trump,2020-16-04,all,47.458624,48.857986,2020-16-04 17:45
Trump,2020-15-04,D,17.136436,80.639771,2020-15-04 17:00
Trump,2020-15-04,I,43.209484,50.541542,2020-15-04 17:00
Trump,2020-15-04,R,86.178043,11.930337,2020-15-04 17:00
Trump,2020-15-04,all,47.590241,48.662873,2020-15-04 17:00
Trump,2020-14-04,D,17.692713,80.075176,2020-14-04 19:35
Trump,2020-14-04,I,43.395436,50.121555,2020-14-04 19:35
Trump,2020-14-04,R,86.187761,12.011755,2020-14-04 19:35
Trump,2020-14-04,all,47.772558,48.557815,2020-14-04 19:35
Trump,2020-13-04,D,17.849981,79.898285,2020-13-04 19:05
Trump,2020-13-04,I,43.437595,50.178838,2020-13-04 19:05
Trump,2020-13-04,R,86.07377,12.082773,2020-13-04 19:05
Trump,2020-13-04,all,47.755496,48.422567,2020-13-04 19:05
Trump,2020-12-04,D,17.781984,80.137044,2020-13-04 06:50
Trump,2020-12-04,I,43.6389,49.911799,2020-13-04 06:50
Trump,2020-12-04,R,86.43966,11.997893,2020-13-04 06:50
Trump,2020-12-04,all,47.739141,48.133345,2020-13-04 06:50
Trump,2020-11-04,D,17.781984,80.137044,2020-11-04 07:50
Trump,2020-11-04,I,43.6389,49.911799,2020-11-04 07:50
Trump,2020-11-04,R,86.43966,11.997893,2020-11-04 07:50
Trump,2020-11-04,all,47.739141,48.133345,2020-11-04 07:50
Trump,2020-10-04,D,17.784587,80.108491,2020-10-04 09:55
Trump,2020-10-04,I,43.683974,49.973708,2020-10-04 09:55
Trump,2020-10-04,R,86.471747,11.976082,2020-10-04 09:55
Trump,2020-10-04,all,47.738544,48.129085,2020-10-04 09:55
Trump,2020-09-04,D,18.101392,79.582666,2020-09-04 18:30
Trump,2020-09-04,I,43.398822,49.819028,2020-09-04 18:30
Trump,2020-09-04,R,86.454203,11.910723,2020-09-04 18:30
Trump,2020-09-04,all,47.768714,47.947816,2020-09-04 18:30
Trump,2020-08-04,D,18.477505,79.25025,2020-08-04 22:10
Trump,2020-08-04,I,43.488473,49.571945,2020-08-04 22:10
Trump,2020-08-04,R,86.474075,11.832238,2020-08-04 22:10
Trump,2020-08-04,all,47.622709,47.833119,2020-08-04 22:10
Trump,2020-07-04,D,19.910376,77.662169,2020-07-04 23:20
Trump,2020-07-04,I,43.578533,48.021063,2020-07-04 23:20
Trump,2020-07-04,R,85.401401,12.039739,2020-07-04 23:20
Trump,2020-07-04,all,48.40924,46.35629,2020-07-04 23:20
Trump,2020-06-04,D,19.689248,77.84439,2020-06-04 23:50
Trump,2020-06-04,I,43.603124,47.853435,2020-06-04 23:50
Trump,2020-06-04,R,86.405271,11.9526,2020-06-04 23:50
Trump,2020-06-04,all,48.568465,46.728485,2020-06-04 23:50
Trump,2020-05-04,D,19.804791,77.612691,2020-06-04 10:50
Trump,2020-05-04,R,86.194063,12.04489,2020-06-04 10:50
Trump,2020-05-04,I,45.719431,48.015941,2020-06-04 10:50
Trump,2020-05-04,all,49.249992,47.336715,2020-06-04 10:50
